id,age,gender,education,pc_choice,pc_result,x,y,pc_choice_image,pc_choice_x,pc_choice_y,dist
603e0323293b95bb25fc2934,19.0,Female,"Some college, no degree",right,circle,209.0909090909091,252.72727272727272,https://hujipsych.au1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_9pn89UCXN7NgZa5,398,162,209.56641583189827
5ecfe3097dd7c00728eb96ea,27.0,Female,Bachelor's degree,bottom left,square,294.54545454545456,297.27272727272725,https://hujipsych.au1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_b7NoRPBiEKUTCSx,182,405,155.7935962358504
60008fdfbd8f53142ae0fa4f,42.0,Female,Bachelor's degree,right,square,110.9090909090909,372.7272727272727,https://hujipsych.au1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_aVrNwGFgrxpvt0F,398,162,356.1280297220636
6016ab6898071181f0a6c99b,30.0,Female,Bachelor's degree,right,square,361.8181818181818,77.27272727272727,https://hujipsych.au1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_9pn89UCXN7NgZa5,398,162,92.12944540560201
5e18a90788bbb5000b1fa144,36.0,Female,Bachelor's degree,top left,circle,403.6363636363636,276.3636363636364,https://hujipsych.au1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_8latqR2dmR1KliB,136,125,307.47385832574287
5cdd23fcb00e8300156ffe74,30.0,Female,Bachelor's degree,right,square,343.6363636363636,166.36363636363635,https://hujipsych.au1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_9pn89UCXN7NgZa5,398,162,54.53848440314175
5d83fc04e3cd6a00010bb09b,27.0,Male,"Some college, no degree",right,circle,114.54545454545455,97.27272727272727,https://hujipsych.au1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_aVrNwGFgrxpvt0F,398,162,290.7509229109234
596602ba1d5c3e00012f10f2,30.0,Female,High school graduate (includes equivalency),bottom left,circle,238.1818181818182,336.3636363636364,https://hujipsych.au1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_9GriGioJDRBy5Vj,182,405,88.69806710091272
571a1295c97ad400123ab3bd,41.0,Female,Graduate or professional degree,top left,circle,419.09090909090907,206.36363636363635,https://hujipsych.au1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_8iTQENQKp4ofTOl,136,125,294.55136077131164
5dfb4689ecb3ea86da0fd236,30.0,Female,Bachelor's degree,top left,square,332.7272727272727,260.9090909090909,https://hujipsych.au1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_8iTQENQKp4ofTOl,136,125,239.1085544819471
6075a8095a3e42e4a923db66,31.0,Female,Graduate or professional degree,top left,circle,347.27272727272725,330.0,https://hujipsych.au1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_8latqR2dmR1KliB,136,125,294.3826851043658
