id,age,gender,education,pc_choice,pc_result,x,y,pc_choice_image,pc_choice_x,pc_choice_y,dist
5e85f278c880ee1edb7e96ee,26.0,Female,Bachelor's degree,45,0,583.0,597.0,https://hujipsych.au1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_25g6gJvQ2RGfsYm,76,416,538.3400412378778
56ca3e3237d66c000c59a891,43.0,Male,Bachelor's degree,90,0,362.0,471.0,https://hujipsych.au1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_ezHeTeoNFs0NGQu,129,191,364.2650134174294
60b1fcb92ac05499e8c028ad,27.0,Male,Bachelor's degree,315,5,641.0,302.0,https://hujipsych.au1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_2bBGHjoclwaWVSe,421,674,432.1851455105786
62cd6e8d0e466d05a4ca5dc4,32.0,Female,Associate degree,180,0,327.0,417.0,https://hujipsych.au1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_cYLXcj26C77lBcO,551,130,364.06730147048364
5dc597a98499c540c815ccd5,36.0,Male,Graduate or professional degree,225,1,456.0,288.0,https://hujipsych.au1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_9zZBnuom0xM1cNM,671,329,218.87439320304236
5b1bcd1d88ee7400012b0707,25.0,Male,Associate degree,225,1,333.0,395.0,https://hujipsych.au1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_5nyl9yNdzBxJcQ6,671,329,344.3835071544513
60febc18cd038bc135043084,28.0,Female,Bachelor's degree,135,0,375.0,249.0,https://hujipsych.au1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_3IR8AvOr6pnUJZc,328,73,182.16750533506243
5b98c8c1db823b0001ef5842,42.0,Male,Bachelor's degree,45,5,490.0,68.0,https://hujipsych.au1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_25g6gJvQ2RGfsYm,76,416,540.8326913195984
5b1ac052ea64a000017c389e,30.0,Female,Graduate or professional degree,90,1,484.0,484.0,https://hujipsych.au1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_ezHeTeoNFs0NGQu,129,191,460.2977297358743
5cef11e2b04fdd0016b177ce,31.0,Female,Bachelor's degree,90,0,439.0,243.0,https://hujipsych.au1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_ezHeTeoNFs0NGQu,129,191,314.33103569326397
6303872635f8f93c6ff87f25,39.0,Male,Bachelor's degree,180,0,683.0,333.0,https://hujipsych.au1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_5nFzoPw5PbHHqei,551,130,242.1425200166216
5c3a179abef9a20001e421b5,44.0,Female,Bachelor's degree,0,5,385.0,428.0,https://hujipsych.au1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_9nLd4JSGVsGPBMq,196,615,265.8759109058209
5955578c868d3100010cfa1a,38.0,Female,Bachelor's degree,180,1,346.0,184.0,https://hujipsych.au1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_cYLXcj26C77lBcO,551,130,211.9929244102265
5d0a55583fe972001ad92dfd,41.0,Male,Bachelor's degree,45,0,370.0,498.0,https://hujipsych.au1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_25g6gJvQ2RGfsYm,76,416,305.2212312405544
57754d57ca706f000190eaf1,36.0,Male,Graduate or professional degree,315,5,141.0,156.0,https://hujipsych.au1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_2bBGHjoclwaWVSe,421,674,588.8327436547665
61026015b70c93b95254a4ca,36.0,Female,High school graduate (includes equivalency),270,5,179.0,500.0,https://hujipsych.au1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_1NgPpFrux9KeTf8,618,550,441.83820568167255
62b095017dea8d83c1291a4f,46.0,Female,Bachelor's degree,315,1,379.0,222.0,https://hujipsych.au1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_2bBGHjoclwaWVSe,421,674,453.94713348582786
5edfeebaecf5a0318788d731,39.0,Male,"Some college, no degree",45,5,227.0,105.0,https://hujipsych.au1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_25g6gJvQ2RGfsYm,76,416,345.71953951143695
6033d4447814951133c41975,34.0,Male,Associate degree,45,5,617.0,212.0,https://hujipsych.au1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_5cp8kTYRb5KxEgu,76,416,578.1842266959554
6139e3e9d40ebeda4585aa24,35.0,Female,Bachelor's degree,225,1,312.0,371.0,https://hujipsych.au1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_9zZBnuom0xM1cNM,671,329,361.4484748895754
5507738ffdf99b352b9fe4b3,28.0,Male,Graduate or professional degree,225,0,403.0,332.0,https://hujipsych.au1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_5nyl9yNdzBxJcQ6,671,329,268.01679051880313
