id,age,gender,education,pc_choice,pc_result,x,y,pc_choice_image,bigl,gambling_expectancies,illusion_of_control,predictive_control,inability_to_stop_gambling,interpretive_bias,rational_ability,rational_engagement,experimental_ability,experimental_engagement,pc_choice_x,pc_choice_y,dist
5ce1a6648e3cae0001b853be,35,Male,Associate degree,right,circle,363.6363636363636,176.36363636363635,https://hujipsych.au1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_aVrNwGFgrxpvt0F,19.0,16.0,10.0,21.0,32.0,24.0,35.0,31.0,28.0,29.0,398,162,37.244778878642954
5e2caf81f0143c2d7b8bbb7e,44,Female,Bachelor's degree,bottom left,square,312.7272727272727,250.9090909090909,https://hujipsych.au1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_9GriGioJDRBy5Vj,,,,,,,,,,,182,405,202.07332357135502
5de8d53cd0e07e836599d816,21,Male,Bachelor's degree,right,circle,428.1818181818182,178.1818181818182,https://hujipsych.au1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_9pn89UCXN7NgZa5,34.0,13.0,4.0,18.0,5.0,20.0,28.0,25.0,24.0,28.0,398,162,34.246071138595624
5c49a4c1c41b2a0001840033,39,Female,High school graduate (includes equivalency),right,circle,288.1818181818182,205.45454545454544,https://hujipsych.au1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_9pn89UCXN7NgZa5,,,,,,,,,,,398,162,118.10305067402956
5f7aaea6bf94dd717b471063,31,Male,Bachelor's degree,right,square,421.8181818181818,173.63636363636363,https://hujipsych.au1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_aVrNwGFgrxpvt0F,32.0,5.0,4.0,18.0,6.0,7.0,18.0,27.0,30.0,28.0,398,162,26.5086918538364
5e398a6ef906aa19bb160842,20,Female,"Some college, no degree",bottom left,square,227.27272727272725,80.9090909090909,https://hujipsych.au1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_b7NoRPBiEKUTCSx,27.0,4.0,9.0,9.0,5.0,4.0,27.0,28.0,31.0,30.0,182,405,327.2377380286122
57a85273fa44650001140cff,40,Female,Bachelor's degree,bottom left,square,335.45454545454544,304.54545454545456,https://hujipsych.au1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_b7NoRPBiEKUTCSx,23.0,9.0,7.0,15.0,6.0,8.0,19.0,26.0,28.0,31.0,182,405,183.410504669554
5f05b6a83c0c4206b334458a,36,Male,Bachelor's degree,right,triangle,421.8181818181818,171.8181818181818,https://hujipsych.au1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_aVrNwGFgrxpvt0F,28.0,16.0,16.0,21.0,19.0,14.0,28.0,28.0,32.0,29.0,398,162,25.762423786182126
5b17642244127b00013f7f65,35,Female,Associate degree,right,square,124.54545454545455,205.45454545454544,https://hujipsych.au1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_9pn89UCXN7NgZa5,28.0,4.0,5.0,13.0,5.0,4.0,23.0,32.0,31.0,27.0,398,162,276.8856911261635
5d89fa922e2fd200012b81bc,35,Female,"Some college, no degree",top left,kite,260.9090909090909,267.27272727272725,https://hujipsych.au1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_8latqR2dmR1KliB,32.0,9.0,12.0,26.0,14.0,17.0,24.0,31.0,33.0,31.0,136,125,189.32461519135688
5f68df44e847c607809962c8,23,Female,Bachelor's degree,top left,square,263.6363636363636,212.72727272727272,https://hujipsych.au1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_8iTQENQKp4ofTOl,27.0,4.0,8.0,13.0,5.0,5.0,24.0,30.0,30.0,29.0,136,125,154.87774437432685
5dfe614518e869af8598f531,25,Female,Graduate or professional degree,right,triangle,180.0,277.27272727272725,https://hujipsych.au1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_aVrNwGFgrxpvt0F,9.0,4.0,4.0,6.0,5.0,4.0,26.0,23.0,31.0,26.0,398,162,246.60048996888176
5ebeb430b3bf7e087412aefc,31,Female,Bachelor's degree,right,square,141.8181818181818,262.7272727272727,https://hujipsych.au1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_aVrNwGFgrxpvt0F,,,,,,,,,,,398,162,275.27278731835537
5bf44a04d7e7a70001d7a672,27,Female,Bachelor's degree,bottom left,square,290.0,135.45454545454544,https://hujipsych.au1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_9GriGioJDRBy5Vj,,,,,,,,,,,182,405,290.37691379673373
59a13bc2c9281e0001c1b9f2,38,Female,"Some college, no degree",right,square,178.1818181818182,100.0,https://hujipsych.au1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_9pn89UCXN7NgZa5,,,,,,,,,,,398,162,228.39446809818148
5c9b7edfb1155200169241f9,27,Female,"Some college, no degree",right,kite,237.27272727272725,335.45454545454544,https://hujipsych.au1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_aVrNwGFgrxpvt0F,27.0,8.0,8.0,11.0,5.0,4.0,28.0,25.0,28.0,24.0,398,162,236.47354088182908
5ec1b6036575405f2f634581,35,Female,High school graduate (includes equivalency),bottom left,triangle,348.1818181818182,97.27272727272727,https://hujipsych.au1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_9GriGioJDRBy5Vj,28.0,4.0,4.0,13.0,5.0,5.0,27.0,28.0,32.0,33.0,182,405,349.73199892829393
5a8c4425ae9a0b0001aa2260,25,Female,Bachelor's degree,top left,kite,302.7272727272727,338.1818181818182,https://hujipsych.au1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_8latqR2dmR1KliB,27.0,10.0,13.0,24.0,13.0,16.0,28.0,28.0,25.0,34.0,136,125,270.63715760105845
5d0bbd231121bf00012b5611,40,Female,High school graduate (includes equivalency),top left,square,265.45454545454544,212.72727272727272,https://hujipsych.au1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_8latqR2dmR1KliB,29.0,15.0,4.0,23.0,8.0,16.0,20.0,16.0,32.0,25.0,136,125,156.37951822092387
5e6b9983d4948e1491e34553,30,Male,"Some college, no degree",top left,triangle,151.8181818181818,129.0909090909091,https://hujipsych.au1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_8latqR2dmR1KliB,25.0,4.0,4.0,17.0,5.0,16.0,20.0,23.0,26.0,33.0,136,125,16.338617237181985
5b1da853c9d3cb000110566a,26,Female,Graduate or professional degree,bottom left,kite,358.1818181818182,280.9090909090909,https://hujipsych.au1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_9GriGioJDRBy5Vj,22.0,6.0,7.0,19.0,5.0,9.0,30.0,33.0,33.0,31.0,182,405,215.49614097904285
5f0a14c3d362030c483654a3,18,Male,High school graduate (includes equivalency),bottom left,kite,362.7272727272727,175.45454545454544,https://hujipsych.au1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_9GriGioJDRBy5Vj,25.0,14.0,4.0,14.0,5.0,13.0,26.0,27.0,31.0,26.0,182,405,292.1531495806905
5ea8aec3844c4313d9ee62fa,28,Female,Bachelor's degree,bottom left,kite,158.1818181818182,215.45454545454544,https://hujipsych.au1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_9GriGioJDRBy5Vj,29.0,5.0,9.0,9.0,5.0,5.0,20.0,22.0,31.0,31.0,182,405,191.03608330356585
5f315cecbe54fd0d2b853c89,24,Male,Bachelor's degree,top left,square,293.6363636363636,298.1818181818182,https://hujipsych.au1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_8iTQENQKp4ofTOl,18.0,11.0,5.0,19.0,7.0,10.0,20.0,23.0,27.0,30.0,136,125,234.18190640879197
5ebc87dc8442d10c0b9b2ff9,21,Male,"Some college, no degree",right,square,196.36363636363635,387.27272727272725,https://hujipsych.au1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_9pn89UCXN7NgZa5,12.0,6.0,4.0,6.0,5.0,4.0,25.0,26.0,30.0,31.0,398,162,302.3326393120472
5d3cd589161b8c0018524400,19,Female,"Some college, no degree",top left,triangle,325.45454545454544,210.0,https://hujipsych.au1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_8iTQENQKp4ofTOl,30.0,4.0,4.0,17.0,5.0,16.0,21.0,22.0,31.0,25.0,136,125,207.64880156983432
5f7b612f62d13310e1883d90,23,Male,Graduate or professional degree,right,kite,360.9090909090909,178.1818181818182,https://hujipsych.au1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_9pn89UCXN7NgZa5,,,,,,,,,,,398,162,40.467107344848685
59d4c100078dbe0001951236,35,Female,Bachelor's degree,bottom left,triangle,361.8181818181818,176.36363636363635,https://hujipsych.au1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_9GriGioJDRBy5Vj,28.0,6.0,4.0,9.0,5.0,4.0,36.0,36.0,33.0,32.0,182,405,290.87654647505735
5ec566d96750985448f14950,21,Female,High school graduate (includes equivalency),bottom left,circle,441.8181818181818,352.7272727272727,https://hujipsych.au1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_9GriGioJDRBy5Vj,,,,,,,,,,,182,405,265.0243868398429
5f32bd6aac263803a350355c,29,Female,Bachelor's degree,bottom left,triangle,336.3636363636364,452.7272727272727,https://hujipsych.au1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_b7NoRPBiEKUTCSx,36.0,5.0,5.0,14.0,5.0,6.0,21.0,27.0,27.0,32.0,182,405,161.57358940553505
5dfe6f8018e869b0afbd65ca,24,Female,"Some college, no degree",bottom left,kite,299.09090909090907,78.18181818181817,https://hujipsych.au1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_9GriGioJDRBy5Vj,24.0,15.0,5.0,12.0,11.0,10.0,19.0,21.0,26.0,31.0,182,405,347.16048876373833
5ecf7547222f1c0009bb6efe,23,Female,Graduate or professional degree,bottom left,triangle,207.27272727272725,212.72727272727272,https://hujipsych.au1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_9GriGioJDRBy5Vj,23.0,4.0,4.0,6.0,5.0,4.0,25.0,30.0,31.0,27.0,182,405,193.92656444307525
5ce9a0df0f264b0017198742,28,Female,"Some college, no degree",top left,kite,390.0,214.54545454545453,https://hujipsych.au1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_8latqR2dmR1KliB,,,,,,,,,,,136,125,269.3220904971444
5f5f98acf260d600099ce26f,24,Male,Bachelor's degree,right,square,159.0909090909091,364.54545454545456,https://hujipsych.au1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_aVrNwGFgrxpvt0F,28.0,8.0,4.0,6.0,5.0,4.0,26.0,27.0,30.0,27.0,398,162,313.2127310248309
5d301a7c9f79cb001cdcbc91,41,Male,Bachelor's degree,right,triangle,176.36363636363635,277.27272727272725,https://hujipsych.au1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_aVrNwGFgrxpvt0F,35.0,4.0,4.0,6.0,5.0,4.0,21.0,28.0,30.0,28.0,398,162,249.82089452014014
5ca9bc7978958e0016c5008b,44,Male,Associate degree,top left,square,151.8181818181818,124.54545454545455,https://hujipsych.au1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_8iTQENQKp4ofTOl,,,,,,,,,,,136,125,15.824711296049152
5cd6f48c48cd50001862b4c4,27,Female,High school graduate (includes equivalency),right,kite,239.0909090909091,367.27272727272725,https://hujipsych.au1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_9pn89UCXN7NgZa5,25.0,12.0,6.0,18.0,6.0,8.0,19.0,25.0,38.0,30.0,398,162,259.5938977239973
5c3d1268483ef90001a2703a,22,Female,High school graduate (includes equivalency),bottom left,square,260.0,302.7272727272727,https://hujipsych.au1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_b7NoRPBiEKUTCSx,18.0,12.0,4.0,9.0,5.0,8.0,25.0,20.0,32.0,31.0,182,405,128.6223570916101
5e67c30d1787b303c855ceaa,28,Female,Graduate or professional degree,top left,triangle,350.0,143.63636363636363,https://hujipsych.au1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_8latqR2dmR1KliB,22.0,5.0,4.0,10.0,5.0,7.0,25.0,30.0,35.0,29.0,136,125,214.8099486746058
5b61a0675b49810001ca30ce,25,Female,Graduate or professional degree,bottom left,square,324.54545454545456,216.36363636363635,https://hujipsych.au1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_b7NoRPBiEKUTCSx,19.0,7.0,4.0,13.0,5.0,8.0,22.0,32.0,31.0,29.0,182,405,236.4379079114021
5d7c6d39a9f18900015f3094,30,Male,Graduate or professional degree,right,circle,260.9090909090909,304.54545454545456,https://hujipsych.au1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_aVrNwGFgrxpvt0F,25.0,14.0,5.0,14.0,5.0,12.0,22.0,21.0,36.0,26.0,398,162,197.77038192545962
5ef98f3df4d541726b1bcc48,37,Female,Bachelor's degree,top left,kite,300.0,81.81818181818181,https://hujipsych.au1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_8iTQENQKp4ofTOl,,,,,,,,,,,136,125,169.5897090671707
5f5619f562b184a17775b3d5,31,Male,Graduate or professional degree,right,triangle,260.9090909090909,266.3636363636364,https://hujipsych.au1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_aVrNwGFgrxpvt0F,20.0,17.0,5.0,14.0,11.0,15.0,27.0,25.0,31.0,28.0,398,162,172.29534512114142
5b278c153a20420001efd41b,43,Female,High school graduate (includes equivalency),right,circle,180.9090909090909,160.0,https://hujipsych.au1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_aVrNwGFgrxpvt0F,,4.0,4.0,14.0,5.0,4.0,26.0,26.0,29.0,28.0,398,162,217.1001216257544
5c76dfe530d94300179f6b93,25,Male,Bachelor's degree,bottom left,triangle,370.0,130.0,https://hujipsych.au1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_b7NoRPBiEKUTCSx,28.0,10.0,17.0,19.0,8.0,10.0,26.0,29.0,29.0,36.0,182,405,333.1200984630018
586427b8e9cb31000195e623,36,Female,Graduate or professional degree,right,kite,166.36363636363635,249.0909090909091,https://hujipsych.au1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_aVrNwGFgrxpvt0F,31.0,4.0,10.0,23.0,5.0,10.0,25.0,22.0,29.0,30.0,398,162,247.4676370860616
5be8abe69907dd00013b978c,21,Female,Bachelor's degree,bottom left,kite,240.9090909090909,365.45454545454544,https://hujipsych.au1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_9GriGioJDRBy5Vj,37.0,5.0,5.0,9.0,10.0,7.0,23.0,23.0,32.0,29.0,182,405,70.95156070828992
5f8092054a56a90d55f6c005,21,Female,"Some college, no degree",bottom left,square,362.7272727272727,176.36363636363635,https://hujipsych.au1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_b7NoRPBiEKUTCSx,23.0,7.0,4.0,9.0,7.0,8.0,20.0,24.0,26.0,29.0,182,405,291.43941717670504
5e8376035d0dbe08624aeed2,29,Female,Graduate or professional degree,bottom left,kite,261.8181818181818,304.54545454545456,https://hujipsych.au1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_b7NoRPBiEKUTCSx,30.0,20.0,9.0,25.0,11.0,16.0,25.0,30.0,27.0,27.0,182,405,128.3045511711867
594907f28fb2140001afd58d,27,Male,Bachelor's degree,bottom left,triangle,360.0,280.9090909090909,https://hujipsych.au1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_9GriGioJDRBy5Vj,34.0,12.0,18.0,25.0,5.0,17.0,27.0,23.0,28.0,26.0,182,405,216.98514630962248
56bb6364724769000cb8ec0a,45,Female,Bachelor's degree,top left,kite,259.09090909090907,304.54545454545456,https://hujipsych.au1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_8latqR2dmR1KliB,26.0,9.0,5.0,12.0,7.0,6.0,27.0,26.0,29.0,26.0,136,125,217.68771703695256
5cf13efb81ea050015a60657,18,Male,High school graduate (includes equivalency),top left,circle,350.0,145.45454545454544,https://hujipsych.au1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_8latqR2dmR1KliB,44.0,7.0,4.0,6.0,8.0,10.0,34.0,18.0,24.0,35.0,136,125,214.97532051319766
5f5139b88de59a338b6df710,31,Female,Graduate or professional degree,bottom left,circle,349.09090909090907,140.9090909090909,https://hujipsych.au1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_9GriGioJDRBy5Vj,,,,,,,,,,,182,405,312.5114080562328
5f862a2212e4d716179cc2e2,31,Male,"Some college, no degree",top left,circle,323.6363636363636,213.63636363636363,https://hujipsych.au1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_8iTQENQKp4ofTOl,21.0,15.0,5.0,11.0,12.0,15.0,21.0,20.0,31.0,29.0,136,125,207.51821586876503
5f81cbed84de9e29deb92808,19,Male,"Some college, no degree",top left,circle,360.0,280.0,https://hujipsych.au1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_8latqR2dmR1KliB,,,,,,,,,,,136,125,272.3986049890858
5e3c759575109a055e99b38a,39,Male,Graduate or professional degree,top left,circle,150.9090909090909,124.54545454545455,https://hujipsych.au1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_8latqR2dmR1KliB,19.0,4.0,13.0,15.0,5.0,7.0,19.0,26.0,26.0,28.0,136,125,14.91601834625397
5e63cacbe43f28152567f42b,43,Male,"Some college, no degree",right,square,422.7272727272727,172.72727272727272,https://hujipsych.au1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_aVrNwGFgrxpvt0F,27.0,5.0,4.0,9.0,5.0,4.0,32.0,28.0,25.0,32.0,398,162,26.95389390596863
5f0ab4523d61a638b1456878,31,Male,"Some college, no degree",bottom left,kite,398.1818181818182,93.63636363636364,https://hujipsych.au1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_9GriGioJDRBy5Vj,24.0,9.0,4.0,19.0,5.0,11.0,19.0,27.0,29.0,27.0,182,405,379.0539441319448
5deb9c5a4de9422935efe5e7,35,Male,Bachelor's degree,right,triangle,180.0,280.0,https://hujipsych.au1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_9pn89UCXN7NgZa5,,,,,,,,,,,398,162,247.88707106261108
5d7ebf9e93902b0001965912,36,Male,Graduate or professional degree,top left,square,362.7272727272727,175.45454545454544,https://hujipsych.au1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_8latqR2dmR1KliB,30.0,5.0,9.0,18.0,5.0,4.0,25.0,26.0,29.0,27.0,136,125,232.27336772727924
5e9488d69142812bc6ab2e1b,24,Male,High school graduate (includes equivalency),bottom left,kite,308.1818181818182,250.0,https://hujipsych.au1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_9GriGioJDRBy5Vj,,,,,,,,,,,182,405,199.86708393247102
5f1d42f3bfb3536550ade544,29,Female,Bachelor's degree,right,square,360.9090909090909,175.45454545454544,https://hujipsych.au1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_aVrNwGFgrxpvt0F,,,,,,,,,,,398,162,39.455802242237
5f2c33a269eb620a8236e7d3,23,Female,Bachelor's degree,bottom left,kite,349.09090909090907,383.6363636363636,https://hujipsych.au1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_b7NoRPBiEKUTCSx,,,,,,,,,,,182,405,168.4511111851273
5d1b5bb2e24a990001f3247d,25,Male,"Some college, no degree",top left,circle,371.8181818181818,137.27272727272728,https://hujipsych.au1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_8iTQENQKp4ofTOl,,,,,,,,,,,136,125,236.13732172349162
5b6c3f7111503f00015849d6,31,Male,Bachelor's degree,top left,circle,290.0,136.36363636363635,https://hujipsych.au1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_8latqR2dmR1KliB,29.0,4.0,6.0,17.0,5.0,4.0,23.0,24.0,31.0,31.0,136,125,154.41869132784723
5f0785e6eba218194303fc48,36,Female,Graduate or professional degree,bottom left,square,361.8181818181818,76.36363636363636,https://hujipsych.au1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_b7NoRPBiEKUTCSx,,,,,,,,,,,182,405,374.6150531098943
5e4875f3110b3730eefa32a1,34,Female,Graduate or professional degree,top left,square,372.7272727272727,336.3636363636364,https://hujipsych.au1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_8iTQENQKp4ofTOl,21.0,10.0,4.0,6.0,5.0,4.0,24.0,25.0,32.0,29.0,136,125,317.35530313790576
5dacd895fbeead001254c355,30,Female,Bachelor's degree,bottom left,kite,402.7272727272727,274.54545454545456,https://hujipsych.au1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_b7NoRPBiEKUTCSx,31.0,12.0,17.0,26.0,8.0,16.0,27.0,33.0,31.0,30.0,182,405,256.3960166527005
5c80097d514b730001d662f4,31,Female,Graduate or professional degree,right,circle,211.8181818181818,311.8181818181818,https://hujipsych.au1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_aVrNwGFgrxpvt0F,27.0,21.0,9.0,25.0,13.0,20.0,24.0,27.0,27.0,29.0,398,162,238.9752226168926
5872d1aaa205a90001e7f3a4,44,Male,"Some college, no degree",bottom left,kite,422.7272727272727,205.45454545454544,https://hujipsych.au1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_9GriGioJDRBy5Vj,,,,,,,,,,,182,405,312.67876209372264
5e80e70d3c00ce7d6fdb69ef,42,Male,Bachelor's degree,right,kite,219.0909090909091,431.8181818181818,https://hujipsych.au1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_9pn89UCXN7NgZa5,24.0,8.0,4.0,10.0,5.0,9.0,26.0,24.0,28.0,28.0,398,162,323.74421083563294
5f8806a4a5234124fb53e5a7,20,Female,High school graduate (includes equivalency),bottom left,kite,345.45454545454544,167.27272727272728,https://hujipsych.au1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_b7NoRPBiEKUTCSx,,4.0,4.0,6.0,5.0,4.0,22.0,24.0,32.0,27.0,182,405,288.498950826687
5f6f24f71b1cd746e9ded65e,21,Male,Bachelor's degree,top left,triangle,364.54545454545456,250.9090909090909,https://hujipsych.au1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_8latqR2dmR1KliB,28.0,4.0,8.0,12.0,5.0,4.0,25.0,29.0,27.0,28.0,136,125,260.9331791224377
5f01b5eb119f9500099dfb62,43,Female,High school graduate (includes equivalency),top left,circle,360.9090909090909,405.45454545454544,https://hujipsych.au1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_8latqR2dmR1KliB,25.0,4.0,4.0,7.0,8.0,8.0,20.0,24.0,28.0,27.0,136,125,359.4980545700761
5ef8e6483139e86480c50e5c,27,Other or prefer not to say,Bachelor's degree,bottom left,kite,349.09090909090907,142.72727272727272,https://hujipsych.au1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_b7NoRPBiEKUTCSx,,,,,,,,,,,182,405,310.9764546905453
5eda72f857f96266db9ffbc5,19,Female,"Some college, no degree",right,circle,300.9090909090909,78.18181818181817,https://hujipsych.au1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_aVrNwGFgrxpvt0F,22.0,4.0,4.0,6.0,5.0,4.0,29.0,23.0,31.0,35.0,398,162,128.26586541790832
5c9cf50ce6192c00160956e1,28,Male,Associate degree,right,triangle,157.27272727272728,215.45454545454544,https://hujipsych.au1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_aVrNwGFgrxpvt0F,30.0,7.0,4.0,6.0,5.0,4.0,22.0,21.0,27.0,26.0,398,162,246.5907708420224
5cd801d431d19f0019425e2e,40,Female,"Some college, no degree",right,square,345.45454545454544,166.36363636363635,https://hujipsych.au1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_9pn89UCXN7NgZa5,19.0,14.0,9.0,22.0,6.0,20.0,22.0,24.0,31.0,31.0,398,162,52.726332280014326
5f318dce91e0f4061d30b9aa,32,Female,"Some college, no degree",top left,circle,348.1818181818182,142.72727272727272,https://hujipsych.au1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_8latqR2dmR1KliB,23.0,7.0,4.0,7.0,5.0,9.0,27.0,28.0,28.0,27.0,136,125,212.92106557428568
5ee904b5b78df90e6ab5c4ce,23,Female,Bachelor's degree,top left,square,310.0,250.9090909090909,https://hujipsych.au1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_8iTQENQKp4ofTOl,43.0,23.0,22.0,26.0,22.0,17.0,26.0,28.0,27.0,29.0,136,125,214.77685902711613
5ec59cd81574565dfcfd5995,31,Female,Graduate or professional degree,bottom left,circle,360.9090909090909,176.36363636363635,https://hujipsych.au1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_b7NoRPBiEKUTCSx,,,,,,,,,,,182,405,290.3154311895543
5f6f29e4125f3047882c42c4,20,Female,High school graduate (includes equivalency),top left,square,334.54545454545456,262.7272727272727,https://hujipsych.au1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_8iTQENQKp4ofTOl,27.0,10.0,9.0,14.0,11.0,11.0,30.0,32.0,32.0,33.0,136,125,241.6383644489296
5f8370d48a9ee44f6431f3ce,20,Male,Bachelor's degree,right,triangle,279.09090909090907,440.9090909090909,https://hujipsych.au1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_aVrNwGFgrxpvt0F,32.0,9.0,4.0,19.0,8.0,7.0,24.0,33.0,30.0,33.0,398,162,303.1990318133651
5f621ae76c8756200572c755,24,Male,Bachelor's degree,right,triangle,349.09090909090907,97.27272727272727,https://hujipsych.au1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_aVrNwGFgrxpvt0F,23.0,11.0,9.0,22.0,5.0,10.0,22.0,29.0,27.0,30.0,398,162,81.12779430173401
568aab53316b10000d50d76b,42,Male,Bachelor's degree,top left,kite,328.1818181818182,212.72727272727272,https://hujipsych.au1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_8latqR2dmR1KliB,26.0,4.0,4.0,9.0,5.0,4.0,23.0,19.0,31.0,27.0,136,125,211.25795989698165
5ec052b0842a8c117114fba6,36,Male,Bachelor's degree,bottom left,kite,240.0,334.54545454545456,https://hujipsych.au1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_b7NoRPBiEKUTCSx,32.0,5.0,10.0,24.0,5.0,14.0,26.0,40.0,23.0,30.0,182,405,91.2570160327775
5f85e8aa19d11e0d393a77b6,29,Male,"Some college, no degree",bottom left,triangle,198.1818181818182,130.9090909090909,https://hujipsych.au1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_9GriGioJDRBy5Vj,38.0,10.0,9.0,13.0,18.0,17.0,24.0,22.0,27.0,31.0,182,405,274.56816582763275
5f52ce46d4ac645dcddbfcaa,19,Male,High school graduate (includes equivalency),top left,circle,342.7272727272727,167.27272727272728,https://hujipsych.au1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_8iTQENQKp4ofTOl,25.0,12.0,4.0,10.0,6.0,9.0,25.0,23.0,30.0,29.0,136,125,211.00509178768783
5dbd8b1236d3952b91bfd89a,19,Male,"Some college, no degree",top left,kite,205.45454545454544,337.27272727272725,https://hujipsych.au1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_8iTQENQKp4ofTOl,18.0,9.0,4.0,7.0,5.0,6.0,23.0,18.0,33.0,29.0,136,125,223.34646768663964
5ee2d96eac3291203650f16e,24,Male,High school graduate (includes equivalency),top left,circle,414.5454545454545,130.0,https://hujipsych.au1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_8iTQENQKp4ofTOl,29.0,12.0,8.0,25.0,12.0,19.0,24.0,22.0,27.0,30.0,136,125,278.59032691020315
55d51a6b8ce09000127d4821,31,Male,Bachelor's degree,right,triangle,137.27272727272728,290.9090909090909,https://hujipsych.au1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_aVrNwGFgrxpvt0F,32.0,8.0,4.0,22.0,5.0,17.0,25.0,22.0,34.0,26.0,398,162,290.85436985338544
