id,age,gender,education,pc_choice,pc_result,x,y,pc_choice_image,pc_choice_x,pc_choice_y,dist
59dea7f56100f9000194a162,36,Female,"Some college, no degree",right,circle,239.0909090909091,132.72727272727272,https://hujipsych.au1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_aVrNwGFgrxpvt0F,398,162,161.58277054047932
6097abc28d0c7990e028df14,38,Female,"Some college, no degree",top left,square,460.0,310.0,https://hujipsych.au1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_8iTQENQKp4ofTOl,136,125,373.0965022618143
569051eca3b94e000b6bed59,43,Female,Bachelor's degree,bottom left,square,192.72727272727272,383.6363636363636,https://hujipsych.au1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_b7NoRPBiEKUTCSx,182,405,23.90563403976091
5d3e019693eb2d0015788062,36,Female,High school graduate (includes equivalency),bottom left,circle,422.7272727272727,205.45454545454544,https://hujipsych.au1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_b7NoRPBiEKUTCSx,182,405,312.67876209372264
5fd6b4a35025425f9acafb30,36,Female,Bachelor's degree,right,square,180.0,275.45454545454544,https://hujipsych.au1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_aVrNwGFgrxpvt0F,398,162,245.75584201458472
5c6acad324f4d00001baafa5,44,Male,"Some college, no degree",top left,square,334.54545454545456,304.54545454545456,https://hujipsych.au1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_8iTQENQKp4ofTOl,136,125,267.6880045287705
5f5bc21a61200835cbe3f9e9,37,Female,"Some college, no degree",right,square,421.8181818181818,172.72727272727272,https://hujipsych.au1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_aVrNwGFgrxpvt0F,398,162,26.122407341002393
5f639c21192b540a86e6e559,36,Female,High school graduate (includes equivalency),right,circle,210.9090909090909,251.8181818181818,https://hujipsych.au1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_9pn89UCXN7NgZa5,398,162,207.5338865091356
5e7f465859797f6184a75f2e,37,Female,Graduate or professional degree,bottom left,circle,399.09090909090907,94.54545454545455,https://hujipsych.au1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_b7NoRPBiEKUTCSx,182,405,378.8277809286243
605780dbc19e21b7b72c8104,27,Male,Bachelor's degree,top left,circle,261.8181818181818,301.8181818181818,https://hujipsych.au1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_8latqR2dmR1KliB,136,125,217.0135578656796
598c4b28cceb0f0001b39675,40,Male,Graduate or professional degree,right,square,238.1818181818182,369.09090909090907,https://hujipsych.au1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_9pn89UCXN7NgZa5,398,162,261.5884092764215
5b75680d976ecb0001b11477,35,Female,Graduate or professional degree,right,square,421.8181818181818,171.8181818181818,https://hujipsych.au1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_9pn89UCXN7NgZa5,398,162,25.762423786182126
5acf21b3fa3b4e000173e8ab,27,Male,"Some college, no degree",right,circle,60.90909090909091,343.6363636363636,https://hujipsych.au1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_aVrNwGFgrxpvt0F,398,162,382.91258739662356
5c68606058b97400013b317d,28,Female,Graduate or professional degree,top left,square,176.36363636363635,100.0,https://hujipsych.au1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_8iTQENQKp4ofTOl,136,125,47.478659843090206
60919018ce223dc3906d7a7e,32,Female,Graduate or professional degree,top left,square,422.7272727272727,172.72727272727272,https://hujipsych.au1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_8latqR2dmR1KliB,136,125,290.6723610658628
5fe20017bf9ae4cfe75a3ba3,25,Female,Bachelor's degree,bottom left,square,124.54545454545455,203.63636363636363,https://hujipsych.au1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_b7NoRPBiEKUTCSx,182,405,209.39994948178762
